,Date,Open,High,Low,Close,Adj Close,Volume,daily_return
0,2017-01-03,129.1699981689453,132.19000244140625,128.16000366210938,131.1300048828125,131.1300048828125,1136700,
1,2017-01-04,131.02999877929688,136.3300018310547,130.25,135.17999267578125,135.17999267578125,1344500,0.03088528667857604
2,2017-01-05,135.17999267578125,135.8300018310547,132.02000427246094,134.55999755859375,134.55999755859375,1683800,-0.004586441417218534
3,2017-01-06,139.08999633789062,141.8800048828125,137.39999389648438,141.49000549316406,141.49000549316406,2332300,0.05150124896184449
4,2017-01-09,141.8699951171875,143.42999267578125,140.19000244140625,141.5399932861328,141.5399932861328,1498500,0.000353295575857171
5,2017-01-10,161.64999389648438,167.10000610351562,161.30999755859375,165.0399932861328,165.0399932861328,6031700,0.1660308118885745
6,2017-01-11,164.0500030517578,165.47999572753906,159.61000061035156,162.35000610351562,162.35000610351562,2486900,-0.016299002011915475
7,2017-01-12,162.4199981689453,163.1199951171875,159.75,162.83999633789062,162.83999633789062,1499500,0.003018110353889325
8,2017-01-13,162.8699951171875,165.0,162.08999633789062,162.57000732421875,162.57000732421875,1115200,-0.0016580018407249542
9,2017-01-17,160.0,162.0500030517578,158.77999877929688,160.47000122070312,160.47000122070312,1185700,-0.012917549418125507
10,2017-01-18,161.3800048828125,161.80999755859375,158.44000244140625,161.22999572753906,161.22999572753906,1012200,0.004736053474510005
11,2017-01-19,160.35000610351562,161.49000549316406,159.10000610351562,160.5800018310547,160.5800018310547,1239700,-0.004031470034786766
12,2017-01-20,160.89999389648438,161.5,158.72999572753906,159.74000549316406,159.74000549316406,1364800,-0.005231014623940378
13,2017-01-23,159.7100067138672,161.5,159.57000732421875,160.88999938964844,160.88999938964844,1117000,0.007199160241255775
14,2017-01-24,160.88999938964844,161.32000732421875,158.30999755859375,160.47999572753906,160.47999572753906,845200,-0.0025483477137470123
15,2017-01-25,160.9499969482422,161.88999938964844,160.00999450683594,161.07000732421875,161.07000732421875,895200,0.0036765429485765555
16,2017-01-26,161.3000030517578,161.83999633789062,159.88999938964844,160.1300048828125,160.1300048828125,697800,-0.00583598682971509
17,2017-01-27,160.94000244140625,161.58999633789062,159.9199981689453,160.99000549316406,160.99000549316406,957900,0.00537064000579357
18,2017-01-30,160.89999389648438,160.91000366210938,156.85000610351562,159.27999877929688,159.27999877929688,1072000,-0.010621819091370832
19,2017-01-31,159.27999877929688,160.60000610351562,157.6999969482422,160.10000610351562,160.10000610351562,1743400,0.005148212773123939
20,2017-02-01,158.0,163.8000030517578,156.5,161.5800018310547,161.5800018310547,1790300,0.009244195322404503
21,2017-02-02,160.41000366210938,163.1199951171875,159.5,162.88999938964844,162.88999938964844,936700,0.008107423838028316
22,2017-02-03,162.49000549316406,164.25999450683594,160.72000122070312,162.14999389648438,162.14999389648438,808400,-0.004542976830602674
23,2017-02-06,161.25999450683594,163.0,161.14999389648438,162.52000427246094,162.52000427246094,704200,0.0022819018803834634
24,2017-02-07,162.36000061035156,164.0,161.8000030517578,162.85000610351562,162.85000610351562,698400,0.0020305305339609614
25,2017-02-08,162.5,163.60000610351562,161.39999389648438,162.9600067138672,162.9600067138672,598600,0.0006754719449113544
26,2017-02-09,162.86000061035156,163.94000244140625,162.41000366210938,163.13999938964844,163.13999938964844,465800,0.0011045205471627018
27,2017-02-10,163.66000366210938,163.66000366210938,161.25,163.0399932861328,163.0399932861328,903000,-0.0006130078698649566
28,2017-02-13,163.10000610351562,164.64999389648438,162.05999755859375,163.83999633789062,163.83999633789062,784100,0.004906790264360694
29,2017-02-14,164.2100067138672,165.69000244140625,163.14999389648438,164.4600067138672,164.4600067138672,765700,0.0037842431020194134
30,2017-02-15,163.83999633789062,165.3699951171875,163.0,163.2899932861328,163.2899932861328,785600,-0.0071142732577531564
31,2017-02-16,163.4499969482422,163.85000610351562,159.3699951171875,161.3000030517578,161.3000030517578,1026200,-0.012186847426026604
32,2017-02-17,161.3000030517578,163.4600067138672,161.1199951171875,163.3699951171875,163.3699951171875,892400,0.012833180572014324
33,2017-02-21,163.11000061035156,163.5,160.5399932861328,162.14999389648438,162.14999389648438,710400,-0.007467719025320396
34,2017-02-22,161.8000030517578,163.39999389648438,161.02000427246094,162.3000030517578,162.3000030517578,639700,0.0009251258767803971
35,2017-02-23,163.0,163.0,160.33999633789062,161.00999450683594,161.00999450683594,562300,-0.007948296492086282
36,2017-02-24,160.83999633789062,160.9499969482422,158.80999755859375,160.0,160.0,753000,-0.006272868401303255
37,2017-02-27,163.72000122070312,167.47999572753906,161.27000427246094,166.82000732421875,166.82000732421875,1550100,0.042625045776367276
38,2017-02-28,166.3699951171875,168.61000061035156,165.61000061035156,167.39999389648438,167.39999389648438,1533500,0.003476720697766167
39,2017-03-01,168.5800018310547,169.97999572753906,167.5399932861328,168.8000030517578,168.8000030517578,1018900,0.008363256907519157
40,2017-03-02,168.63999938964844,171.2100067138672,166.4600067138672,167.72000122070312,167.72000122070312,804700,-0.00639811499721088
41,2017-03-03,167.75,168.64999389648438,166.3800048828125,168.5,168.5,863200,0.004650600844382735
