,Date,Open,High,Low,Close,Adj Close,Volume,daily_return
0,2017-01-03,103.43000030517578,104.02999877929688,102.80999755859376,103.4800033569336,103.4800033569336,2277400,
1,2017-01-04,103.73999786376952,104.37000274658205,103.5,104.13999938964844,104.13999938964844,1712600,0.006378005520915275
2,2017-01-05,104.12999725341795,106.0199966430664,103.7699966430664,105.91000366210938,105.91000366210938,2504000,0.016996392191614307
3,2017-01-06,105.9800033569336,108.43000030517578,105.25,108.3000030517578,108.3000030517578,2625600,0.022566323359532348
4,2017-01-09,107.95999908447266,108.79000091552734,107.55999755859376,108.56999969482422,108.56999969482422,2925000,0.002493043725376287
5,2017-01-10,108.56999969482422,108.79000091552734,107.61000061035156,108.26000213623048,108.26000213623048,3081000,-0.0028552782487344386
6,2017-01-11,108.2300033569336,109.0500030517578,108.0,108.98999786376952,108.98999786376952,1784000,0.006742986450530841
7,2017-01-12,107.98999786376952,108.73999786376952,107.16000366210938,108.58999633789062,108.58999633789062,1617900,-0.0036700755456373635
8,2017-01-13,108.83999633789062,108.9000015258789,107.9800033569336,108.52999877929688,108.52999877929688,1593500,-0.0005525146018705573
9,2017-01-17,107.79000091552734,108.0500030517578,107.05999755859376,108.0,108.0,1697800,-0.004883431173482888
10,2017-01-18,108.5,109.16999816894533,107.52999877929688,108.79000091552734,108.79000091552734,2536900,0.007314823291919792
11,2017-01-19,108.62999725341795,109.9800033569336,108.04000091552734,109.79000091552734,109.79000091552734,3090500,0.009192021248133564
12,2017-01-20,110.0199966430664,110.80999755859376,109.56999969482422,110.70999908447266,110.70999908447266,3179200,0.008379617098766223
13,2017-01-23,110.70999908447266,111.91999816894533,110.3000030517578,110.97000122070312,110.97000122070312,2574200,0.0023484973207532622
14,2017-01-24,111.45999908447266,114.16999816894533,111.33999633789062,113.72000122070312,113.72000122070312,3654400,0.02478147219743332
15,2017-01-25,113.7699966430664,114.56999969482422,113.29000091552734,114.25,114.25,3919300,0.0046605590362971405
16,2017-01-26,113.79000091552734,114.44000244140624,112.7300033569336,112.87999725341795,112.87999725341795,2745200,-0.01199127130487565
17,2017-01-27,113.06999969482422,114.01000213623048,112.75,113.98999786376952,113.98999786376952,1696800,0.009833457099220011
18,2017-01-30,113.22000122070312,113.87000274658205,112.26000213623048,113.81999969482422,113.81999969482422,2176500,-0.0014913428557868924
19,2017-01-31,113.22000122070312,113.75,112.6999969482422,113.37999725341795,113.37999725341795,1716600,-0.0038657744033210317
20,2017-02-01,113.30999755859376,113.63999938964844,112.68000030517578,113.36000061035156,113.36000061035156,1859100,-0.00017636835024525954
21,2017-02-02,112.81999969482422,113.58000183105467,112.2699966430664,113.16000366210938,113.16000366210938,1695400,-0.0017642638246768705
22,2017-02-03,113.5500030517578,115.4499969482422,113.41999816894533,115.16999816894533,115.16999816894533,2507500,0.01776241111512955
23,2017-02-06,114.68000030517578,114.83000183105467,113.29000091552734,114.45999908447266,114.45999908447266,3067500,-0.00616479200973119
24,2017-02-07,114.83000183105467,115.19000244140624,114.54000091552734,114.95999908447266,114.95999908447266,1643500,0.004368338319057585
25,2017-02-08,115.0,116.37999725341795,114.4499969482422,116.12999725341795,116.12999725341795,2591700,0.010177437180436844
26,2017-02-09,116.26000213623048,116.9000015258789,116.0199966430664,116.44000244140624,116.44000244140624,1688900,0.0026694669363660495
27,2017-02-10,116.51000213623048,116.94000244140624,115.02999877929688,116.8499984741211,116.8499984741211,2612900,0.003521092615239141
28,2017-02-13,117.02999877929688,117.94000244140624,116.1999969482422,117.6500015258789,117.6500015258789,1910400,0.006846410459602881
29,2017-02-14,117.6500015258789,117.79000091552734,116.66999816894533,117.58000183105467,117.58000183105467,1556500,-0.0005949825237260287
30,2017-02-15,117.33000183105467,119.08999633789062,117.06999969482422,118.7300033569336,118.7300033569336,1699600,0.009780587752765246
31,2017-02-16,118.83999633789062,119.47000122070312,118.47000122070312,118.93000030517578,118.93000030517578,1649300,0.0016844684796391007
32,2017-02-17,118.79000091552734,119.72000122070312,118.23999786376952,119.66999816894533,119.66999816894533,2143300,0.0062221295036635205
33,2017-02-21,119.7300033569336,120.16999816894533,119.30999755859376,119.62999725341795,119.62999725341795,2032300,-0.000334260183332713
34,2017-02-22,119.66999816894533,119.88999938964844,118.8499984741211,119.47000122070312,119.47000122070312,1981800,-0.0013374240273190674
35,2017-02-23,120.0999984741211,120.1500015258789,118.02999877929688,118.83000183105467,118.83000183105467,2381700,-0.005356988223898518
36,2017-02-24,118.3000030517578,119.31999969482422,117.83000183105467,119.30999755859376,119.30999755859376,1942500,0.00403934797730221
37,2017-02-27,119.0199966430664,119.1999969482422,118.06999969482422,118.77999877929688,118.77999877929688,1550400,-0.004442199230090593
38,2017-02-28,118.83000183105467,118.83999633789062,118.0199966430664,118.33999633789062,118.33999633789062,2008000,-0.00370434791992047
39,2017-03-01,119.23999786376952,120.56999969482422,118.37999725341795,120.3499984741211,120.3499984741211,2356500,0.016984977171128124
40,2017-03-02,120.08999633789062,120.12000274658205,119.27999877929688,119.9000015258789,119.9000015258789,1819700,-0.003739068998317885
41,2017-03-03,119.83000183105467,120.12999725341795,119.4800033569336,120.04000091552734,120.04000091552734,1361100,0.0011676345943849586
42,2017-03-06,119.7300033569336,120.4800033569336,119.37000274658205,120.1500015258789,120.1500015258789,1979700,0.0009163662905082859
43,2017-03-07,120.05999755859376,120.69000244140624,119.69000244140624,119.9800033569336,119.9800033569336,1872500,-0.0014148827864034486
44,2017-03-08,120.20999908447266,120.66000366210938,119.3499984741211,119.5999984741211,119.5999984741211,2962800,-0.0031672351406926147
45,2017-03-09,119.81999969482422,120.26000213623048,119.11000061035156,119.91000366210938,119.91000366210938,1984200,0.0025920166550450485
46,2017-03-10,120.56999969482422,121.37000274658205,120.23999786376952,121.08999633789062,121.08999633789062,2211000,0.00984065248722965
47,2017-03-13,121.11000061035156,121.95999908447266,120.88999938964844,121.8000030517578,121.8000030517578,1805200,0.005863463005531644
48,2017-03-14,121.6500015258789,121.98999786376952,120.62000274658205,121.44000244140624,121.44000244140624,1507500,-0.0029556699616714033
49,2017-03-15,122.0,122.41999816894533,120.9000015258789,122.11000061035156,122.11000061035156,2396300,0.005517112610966768
50,2017-03-16,123.25,123.5999984741211,121.52999877929688,122.3499984741211,122.3499984741211,4044600,0.001965423491687268
51,2017-03-17,128.4499969482422,130.3000030517578,126.94000244140624,127.01000213623048,127.01000213623048,8749900,0.038087484431763574
52,2017-03-20,126.98999786376952,128.08999633789062,125.79000091552734,126.30999755859376,126.30999755859376,3320900,-0.005511413005771737
53,2017-03-21,126.63999938964844,127.36000061035156,124.95999908447266,125.06999969482422,125.06999969482422,3105300,-0.009817099894997017
54,2017-03-22,124.5999984741211,126.94000244140624,124.51000213623048,126.20999908447266,126.20999908447266,3477300,0.009114890800592246
