Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,106.68000030517578,108.55999755859375,105.79000091552734,107.26000213623047,96.96392059326172,1937200
2017-01-04,107.61000061035156,108.11000061035156,106.91000366210938,107.31999969482422,97.01815795898438,1297400
2017-01-05,107.5199966430664,108.77999877929688,107.06999969482422,107.08000183105469,96.80120086669922,1634300
2017-01-06,106.87999725341797,107.87999725341797,106.08000183105469,107.5999984741211,97.27128601074219,1203600
2017-01-09,107.80000305175781,109.8499984741211,107.79000091552734,108.86000061035156,98.41035461425781,1440100
2017-01-10,108.97000122070312,108.98999786376953,107.77999877929688,108.47000122070312,98.05776977539062,1317700
2017-01-11,108.68000030517578,109.0,107.7699966430664,108.98999786376953,98.5278549194336,1271800
2017-01-12,108.73999786376953,108.73999786376953,106.80000305175781,108.16999816894531,97.78659057617188,996200
2017-01-13,108.70999908447266,111.0999984741211,108.62999725341797,110.54000091552734,99.92906951904297,1498600
2017-01-17,110.33000183105469,110.5999984741211,108.45999908447266,109.0999984741211,98.6272964477539,1502700
2017-01-18,109.95999908447266,111.29000091552734,109.33000183105469,111.23999786376953,100.5618896484375,1715600
2017-01-19,111.38999938964844,112.41000366210938,110.5,110.83999633789062,100.20027160644531,1870400
2017-01-20,111.91000366210938,112.83000183105469,111.33999633789062,112.3499984741211,101.56532287597656,1727500
2017-01-23,113.01000213623047,114.11000061035156,112.20999908447266,112.7699966430664,101.94499969482422,2520200
2017-01-24,113.0999984741211,114.8499984741211,113.0999984741211,114.63999938964844,103.63551330566406,1729300
2017-01-25,116.54000091552734,117.20999908447266,114.5199966430664,116.91999816894531,105.69664001464844,3497500
2017-01-26,115.02999877929688,116.16000366210938,112.86000061035156,114.33000183105469,103.35526275634766,3789200
2017-01-27,115.62000274658203,119.13999938964844,115.3499984741211,118.23999786376953,106.88995361328125,3618000
2017-01-30,116.77999877929688,117.0,114.72000122070312,116.0,104.86498260498047,2617300
2017-01-31,115.95999908447266,116.36000061035156,114.5199966430664,114.86000061035156,103.8343734741211,2384500
2017-02-01,115.91000366210938,117.76000213623047,115.5199966430664,117.73999786376953,106.43792724609375,2115500
2017-02-02,117.5,117.94999694824219,116.13999938964844,117.2300033569336,105.97689819335938,1203400
2017-02-03,117.5,118.16999816894531,116.91000366210938,117.6500015258789,106.3565673828125,1128700
2017-02-06,118.0,118.0,116.83999633789062,117.16000366210938,105.91360473632812,1138900
2017-02-07,117.87999725341797,117.87999725341797,116.1500015258789,117.0,105.76895904541016,3554100
2017-02-08,117.5,117.51000213623047,115.69999694824219,115.87000274658203,104.74742889404297,2334400
2017-02-09,116.45999908447266,116.45999908447266,115.73999786376953,116.0,104.86498260498047,1357200
2017-02-10,116.56999969482422,116.58000183105469,114.94999694824219,115.98999786376953,104.8559341430664,1542800
2017-02-13,117.0199966430664,117.66999816894531,116.16999816894531,116.26000213623047,105.10000610351562,943400
2017-02-14,116.0,116.2699966430664,114.69000244140625,115.62999725341797,104.53047180175781,1214400
2017-02-15,115.88999938964844,116.37000274658203,115.02999877929688,116.2300033569336,105.0728988647461,1344400
2017-02-16,116.80000305175781,116.83000183105469,113.19999694824219,114.56999969482422,103.57223510742188,3108700
2017-02-17,114.29000091552734,114.9000015258789,113.6500015258789,114.9000015258789,103.87055206298828,2112100
2017-02-21,114.9000015258789,117.95999908447266,114.81999969482422,117.81999969482422,106.51026916503906,2375700
2017-02-22,117.62999725341797,118.58999633789062,117.01000213623047,118.58000183105469,107.19729614257812,1610600
2017-02-23,119.27999877929688,119.30999755859375,116.5199966430664,117.7300033569336,106.42888641357422,1350900
2017-02-24,116.62999725341797,118.80999755859375,115.69999694824219,118.79000091552734,107.38713836669922,1268100
2017-02-27,118.2699966430664,119.4000015258789,117.7699966430664,119.29000091552734,107.8391342163086,1631300
2017-02-28,119.02999877929688,119.41999816894531,118.1500015258789,118.54000091552734,107.16116333007812,2334300
2017-03-01,118.97000122070312,119.91000366210938,118.30999755859375,119.66999816894531,108.18267822265625,2329200
2017-03-02,118.94000244140625,119.5199966430664,118.0999984741211,118.4800033569336,107.10690307617188,1103200
2017-03-03,118.33000183105469,118.83999633789062,117.51000213623047,118.62000274658203,107.23345947265625,1008500
2017-03-06,117.29000091552734,118.44999694824219,116.4000015258789,118.36000061035156,107.4058837890625,1405800
2017-03-07,118.37000274658203,118.9000015258789,117.16999816894531,117.43000030517578,106.56194305419922,1437200
2017-03-08,117.7699966430664,118.29000091552734,117.25,117.7300033569336,106.83416748046875,826700
2017-03-09,117.5,118.08999633789062,116.94000244140625,117.55000305175781,106.67084503173828,722900
2017-03-10,118.37000274658203,120.87999725341797,118.37000274658203,120.5999984741211,109.4385757446289,1899100
2017-03-13,120.5999984741211,122.6500015258789,120.0,122.4000015258789,111.07196807861328,1804000
2017-03-14,122.06999969482422,122.55000305175781,121.16999816894531,122.3499984741211,111.02659606933594,1256100
2017-03-15,122.54000091552734,124.48999786376953,122.25,124.16999816894531,112.67816925048828,2620300
2017-03-16,124.5,126.20999908447266,124.16999816894531,125.97000122070312,114.31158447265625,2150400
2017-03-17,126.87000274658203,127.44000244140625,126.16000366210938,126.4800033569336,114.7743911743164,1971800
2017-03-20,126.63999938964844,127.66000366210938,126.33000183105469,126.86000061035156,115.11920166015625,1413400
2017-03-21,127.26000213623047,127.63999938964844,124.0,124.2699966430664,112.76892852783203,1854500
2017-03-22,124.08000183105469,125.43000030517578,123.95999908447266,125.4000015258789,113.7943344116211,1222900
2017-03-23,125.25,126.27999877929688,124.81999969482422,125.3499984741211,113.74894714355469,1162300
2017-03-24,127.16000366210938,129.35000610351562,126.72000122070312,127.47000122070312,115.67274475097656,1998300
